2019,1,1,0,0,17.3,0,0,0,0,11,0,0,0,0,0.233,66.51,166.3,0.05,821,2,355,2.8
2019,1,1,0,15,17.2,0,0,0,0,11,0,0,0,0,0.233,66.93,168.06,0.05,821,2,266,2.8
2019,1,1,0,30,17.1,0,0,0,0,11,0,0,0,0,0.233,67.35,168.9,0.05,821,1.9,178,2.8
2019,1,1,0,45,17,0,0,0,0,10.8,0,0,0,0,0.233,66.74,168.64,0.05,821,1.9,90,2.8
2019,1,1,1,0,17,0,0,0,0,10.8,0,0,0,0,0.233,66.74,167.33,0.05,821,1.9,2,2.7
2019,1,1,1,15,16.9,0,0,0,0,10.8,0,0,0,0,0.233,67.16,165.26,0.05,821,1.9,3,2.7
2019,1,1,1,30,16.8,0,0,0,0,10.8,0,0,0,0,0.233,67.58,162.7,0.05,821,1.9,5,2.7
2019,1,1,1,45,16.7,0,0,0,0,10.5,0,0,0,0,0.233,66.79,159.82,0.05,820,1.9,7,2.7
2019,1,1,2,0,16.7,0,0,0,0,10.5,0,0,0,0,0.233,66.79,156.76,0.05,820,1.8,9,2.7
2019,1,1,2,15,16.7,0,0,0,0,10.5,0,0,0,0,0.233,66.79,153.58,0.05,820,1.8,9,2.7
2019,1,1,2,30,16.7,0,0,0,0,10.5,0,0,0,0,0.233,66.79,150.31,0.05,820,1.8,9,2.7
2019,1,1,2,45,16.7,0,0,0,0,10.5,0,0,0,0,0.233,66.79,146.98,0.05,820,1.8,9,2.7
2019,1,1,3,0,15.9,0,0,0,0,7.8,0,0,0,0,0.245,58.52,143.65,0.05,821,1.2,116,3.6
2019,1,1,3,15,15.7,0,0,0,0,7.8,0,0,0,0,0.245,59.34,140.25,0.05,822,1.2,117,3.7
2019,1,1,3,30,15.6,0,0,0,0,7.8,0,0,0,0,0.245,59.72,136.84,0.05,822,1.1,117,3.7
2019,1,1,3,45,15.4,0,0,0,0,7.5,0,0,0,0,0.245,59.16,133.41,0.05,822,1.1,118,3.8
2019,1,1,4,0,15.3,0,0,0,0,7.5,0,0,0,0,0.245,59.54,129.97,0.05,822,1.1,118,3.8
2019,1,1,4,15,15.2,0,0,0,0,7.5,0,0,0,0,0.245,59.92,126.52,0.05,822,1.1,118,3.8
2019,1,1,4,30,15.1,0,0,0,0,7.5,0,0,0,0,0.244,60.31,123.07,0.05,822,1.1,118,3.9
2019,1,1,4,45,15,0,0,0,0,7,0,0,0,0,0.244,59,119.62,0.05,822,1,118,3.9
2019,1,1,5,0,14.9,0,0,0,0,7,0,0,0,0,0.244,59.37,116.17,0.05,822,1,118,3.9
2019,1,1,5,15,14.8,0,0,0,0,7,0,0,0,0,0.244,59.76,112.73,0.05,822,1,118,3.9
2019,1,1,5,30,14.7,0,0,0,1,7,0,0,0,0,0.244,60.14,109.29,0.05,822,1,118,3.9
2019,1,1,5,45,14.6,0,0,0,0,6.7,0,0,0,0,0.244,58.97,105.86,0.05,823,0.9,118,3.9
2019,1,1,6,0,14.5,0,0,0,0,6.7,0,0,0,0,0.243,59.35,102.44,0.05,823,0.9,117,3.9
2019,1,1,6,15,14.9,0,0,0,0,6.7,0,0,0,0,0.243,57.84,99.02,0.05,823,0.9,117,4.1
2019,1,1,6,30,15.3,0,0,0,0,6.7,0,0,0,0,0.243,56.38,95.63,0.05,823,0.9,117,4.2
2019,1,1,6,45,15.7,0,0,0,0,6.6,0,0,0,0,0.243,54.61,92.24,0.05,823,0.8,117,4.3
2019,1,1,7,0,16.1,13,164,17,0,6.6,13,164,0,17,0.242,53.24,88.6,0.05,823,0.8,117,4.4
2019,1,1,7,15,16.9,26,378,56,0,6.6,26,378,0,56,0.242,50.67,85.4,0.05,824,0.8,117,4.5
2019,1,1,7,30,17.6,37,530,109,0,6.6,37,530,0,109,0.242,48.48,82.13,0.05,824,0.8,116,4.7
2019,1,1,7,45,18.4,44,652,170,0,5.4,44,652,0,170,0.242,42.42,78.86,0.05,824,0.8,116,4.8
2019,1,1,8,0,19.1,50,736,233,0,5.4,50,736,0,233,0.242,40.61,75.62,0.05,824,0.7,116,5
2019,1,1,8,15,19.8,56,795,296,1,5.4,56,795,0,296,0.242,38.89,72.4,0.05,824,0.7,115,5
2019,1,1,8,30,20.5,60,841,358,7,5.4,154,187,0,220,0.242,37.25,69.23,0.05,824,0.7,115,4.9
2019,1,1,8,45,21.2,61,890,421,0,2.7,61,890,0,421,0.242,29.6,66.1,0.05,824,0.7,115,4.9
2019,1,1,9,0,21.9,64,920,481,0,2.7,64,920,0,481,0.242,28.37,63.03,0.05,824,0.7,115,4.9
2019,1,1,9,15,22.5,67,944,538,0,2.7,67,944,0,538,0.242,27.35,60.02,0.05,824,0.7,114,4.7
2019,1,1,9,30,23,69,965,593,0,2.7,69,965,0,593,0.242,26.54,57.08,0.05,824,0.7,114,4.6
2019,1,1,9,45,23.6,69,995,650,0,0.4,69,995,0,650,0.242,21.65,54.23,0.05,824,0.6,114,4.4
2019,1,1,10,0,24.1,70,1009,699,0,0.4,70,1009,0,699,0.242,21.02,51.49,0.05,824,0.6,113,4.3
