2018,1,1,0,0,17.9,0,0,0,0,8.1,0,0,0,0,0.246,52.73,166.3,0.05,822,1.3,86,2.8
2018,1,1,0,15,17.8,0,0,0,0,8.1,0,0,0,0,0.246,53.06,168.06,0.05,822,1.3,90,2.8
2018,1,1,0,30,17.6,0,0,0,0,8.1,0,0,0,0,0.246,53.73,168.92,0.05,822,1.3,93,2.9
2018,1,1,0,45,17.5,0,0,0,0,8.1,0,0,0,0,0.246,53.98,168.66,0.05,822,1.3,97,3
2018,1,1,1,0,17.3,0,0,0,0,8.1,0,0,0,0,0.246,54.67,167.36,0.05,822,1.3,100,3
2018,1,1,1,15,17.1,0,0,0,0,8.1,0,0,0,0,0.246,55.36,165.29,0.05,822,1.3,103,3.1
2018,1,1,1,30,17,0,0,0,0,8.1,0,0,0,0,0.246,55.71,162.73,0.05,822,1.3,106,3.2
2018,1,1,1,45,16.8,0,0,0,0,8,0,0,0,0,0.246,55.95,159.86,0.05,822,1.2,108,3.2
2018,1,1,2,0,16.6,0,0,0,0,8,0,0,0,0,0.246,56.66,156.79,0.05,822,1.2,111,3.3
2018,1,1,2,15,16.6,0,0,0,0,8,0,0,0,0,0.246,56.66,153.61,0.05,822,1.2,111,3.3
2018,1,1,2,30,16.6,0,0,0,0,8,0,0,0,0,0.246,56.66,150.34,0.05,822,1.2,111,3.3
2018,1,1,2,45,16.6,0,0,0,0,8,0,0,0,0,0.246,56.66,147.01,0.05,822,1.2,111,3.3
2018,1,1,3,0,14.9,0,0,0,0,7.6,0,0,0,0,0.241,61.82,143.68,0.05,820,1.4,345,3
2018,1,1,3,15,14.8,0,0,0,0,7.6,0,0,0,0,0.241,62.22,140.28,0.05,820,1.4,346,2.9
2018,1,1,3,30,14.8,0,0,0,0,7.6,0,0,0,0,0.241,62.22,136.87,0.05,820,1.4,348,2.8
2018,1,1,3,45,14.8,0,0,0,0,7.5,0,0,0,0,0.241,61.79,133.44,0.05,820,1.4,349,2.7
2018,1,1,4,0,14.8,0,0,0,0,7.5,0,0,0,0,0.241,61.79,130,0.05,820,1.4,351,2.6
2018,1,1,4,15,14.7,0,0,0,0,7.5,0,0,0,0,0.241,62.19,126.55,0.05,820,1.4,264,2.5
